library,member,symbol,kind,category,scope,note
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_sem_take_interruptible,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_sem_take_killable,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_sem_trytake,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_susp_list_dequeue,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_susp_list_enqueue,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_susp_list_print,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_susp_list_resume_all,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,ipc.c.o,rt_susp_list_resume_all_irq,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,CORET_IRQHandler,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,ECC_L1_IRQHandler,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_disable,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_disable_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_enable,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_enable_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_is_disabled,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_hw_interrupt_is_disabled_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_enter,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_enter_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_get_nest,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_get_nest_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_leave,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,__rtmsym_rt_interrupt_leave_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,csi_irq_attach,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,csi_irq_attach2,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,csi_irq_context,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,csi_irq_detach,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,do_irq,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,ecc_l1_irqhandler,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,ecc_l2_irqhandler,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,g_ecc_stat,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,g_irq_nested_level,B,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,g_irq_table,B,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_hw_interrupt_is_disabled,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_enter,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_enter_hook,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_enter_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_get_nest,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_leave,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_leave_hook,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq.c.o,rt_interrupt_leave_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_disable,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_enable,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_end,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_get_irq_num,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_is_enabled,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,irq_port.c.o,soc_irq_priority,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,__FUNCTION__.0,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,__FUNCTION__.1,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,__cyg_profile_func_enter,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,__cyg_profile_func_exit,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,cbs,d,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,clock_time,d,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,close_packet,t,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,g_tracing_ctx,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,get_clock,t,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,is_backend_full,t,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,open_packet,t,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,tracing_finish,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,tracing_get_barectf_ctx,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kcore_barectf_trace.c.o,tracing_init,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_add,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_count,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_create,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_delete,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_destroy,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_edit,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_find_key,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_get,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,key_list.c.o,key_list_keyset,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__lowest_bit_bitmap,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rt_errno,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rt_ffs,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym__rt_errno,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym__rt_errno_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_calloc,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_calloc_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_calloc_with_scope,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_calloc_with_scope_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free_align,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free_align_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free_with_scope,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_free_with_scope_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_get_errno,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_get_errno_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc_align,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc_align_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc_with_scope,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_malloc_with_scope_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_memory_info,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_memory_info_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_memory_info_with_scope,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_memory_info_with_scope_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_realloc,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_realloc_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_realloc_with_scope,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_realloc_with_scope_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_set_errno,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_set_errno_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_show_version,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_show_version_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_strerror,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,__rtmsym_rt_strerror_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,_heap_spinlock,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,_rt_errno,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_backtrace,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_backtrace_frame,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_backtrace_thread,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_calloc,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_calloc_with_scope,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_errno_strs,d,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_free,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_free_align,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_free_hook,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_free_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_free_with_scope,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_get_errno,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_backtrace_frame_get,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_backtrace_frame_unwind,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_cpu_arch,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_cpu_reset,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_cpu_shutdown,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,kservice.c.o,rt_hw_us_delay,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
